building_idx,building_name,sample_index,absolute_time_step,day_index,day_of_month,hour_of_day,electrical_storage_soc
15,resstock-amy2018-2021-release-1-4421,14,14,0,1,14,0.27128866314888
16,resstock-amy2018-2021-release-1-460412,14,14,0,1,14,0.11777457594871521
17,resstock-amy2018-2021-release-1-467125,14,14,0,1,14,0.18946632742881775
18,resstock-amy2018-2021-release-1-481052,14,14,0,1,14,0.15620312094688416
19,resstock-amy2018-2021-release-1-485614,14,14,0,1,14,0.11326701194047928
20,resstock-amy2018-2021-release-1-498771,14,14,0,1,14,0.9995228052139282
21,resstock-amy2018-2021-release-1-525859,14,14,0,1,14,0.5838353037834167
22,resstock-amy2018-2021-release-1-538628,14,14,0,1,14,0.1342410147190094
23,resstock-amy2018-2021-release-1-76701,14,14,0,1,14,0.7568010091781616
24,resstock-amy2018-2021-release-1-88386,14,14,0,1,14,0.0
0,resstock-amy2018-2021-release-1-112208,15,15,0,1,15,0.2880641520023346
1,resstock-amy2018-2021-release-1-147002,15,15,0,1,15,0.8915120959281921
2,resstock-amy2018-2021-release-1-179247,15,15,0,1,15,0.997840404510498
3,resstock-amy2018-2021-release-1-199613,15,15,0,1,15,0.2554146349430084
4,resstock-amy2018-2021-release-1-20199,15,15,0,1,15,0.6339551210403442
5,resstock-amy2018-2021-release-1-216895,15,15,0,1,15,0.0
6,resstock-amy2018-2021-release-1-223581,15,15,0,1,15,0.9074270725250244
7,resstock-amy2018-2021-release-1-245723,15,15,0,1,15,0.14089296758174896
8,resstock-amy2018-2021-release-1-247942,15,15,0,1,15,0.22318275272846222
9,resstock-amy2018-2021-release-1-319918,15,15,0,1,15,0.16801975667476654
10,resstock-amy2018-2021-release-1-376570,15,15,0,1,15,0.335787296295166
11,resstock-amy2018-2021-release-1-408344,15,15,0,1,15,0.28618189692497253
12,resstock-amy2018-2021-release-1-409896,15,15,0,1,15,0.3952743709087372
13,resstock-amy2018-2021-release-1-411001,15,15,0,1,15,0.22029486298561096
14,resstock-amy2018-2021-release-1-425540,15,15,0,1,15,0.1898873895406723
15,resstock-amy2018-2021-release-1-4421,15,15,0,1,15,0.12682223320007324
16,resstock-amy2018-2021-release-1-460412,15,15,0,1,15,0.29975172877311707
17,resstock-amy2018-2021-release-1-467125,15,15,0,1,15,0.10024884343147278
18,resstock-amy2018-2021-release-1-481052,15,15,0,1,15,0.22247256338596344
19,resstock-amy2018-2021-release-1-485614,15,15,0,1,15,0.15173210203647614
20,resstock-amy2018-2021-release-1-498771,15,15,0,1,15,0.999527633190155
21,resstock-amy2018-2021-release-1-525859,15,15,0,1,15,0.42428648471832275
22,resstock-amy2018-2021-release-1-538628,15,15,0,1,15,0.03893763944506645
23,resstock-amy2018-2021-release-1-76701,15,15,0,1,15,0.9382079839706421
24,resstock-amy2018-2021-release-1-88386,15,15,0,1,15,0.13511325418949127
0,resstock-amy2018-2021-release-1-112208,16,16,0,1,16,0.35822367668151855
1,resstock-amy2018-2021-release-1-147002,16,16,0,1,16,0.9836398959159851
2,resstock-amy2018-2021-release-1-179247,16,16,0,1,16,0.9994416832923889
3,resstock-amy2018-2021-release-1-199613,16,16,0,1,16,0.16749732196331024
4,resstock-amy2018-2021-release-1-20199,16,16,0,1,16,0.6179895997047424
5,resstock-amy2018-2021-release-1-216895,16,16,0,1,16,0.09360321611166
6,resstock-amy2018-2021-release-1-223581,16,16,0,1,16,0.9968607425689697
7,resstock-amy2018-2021-release-1-245723,16,16,0,1,16,0.10934998840093613
8,resstock-amy2018-2021-release-1-247942,16,16,0,1,16,0.08757678419351578
9,resstock-amy2018-2021-release-1-319918,16,16,0,1,16,0.6698867678642273
10,resstock-amy2018-2021-release-1-376570,16,16,0,1,16,0.29607149958610535
11,resstock-amy2018-2021-release-1-408344,16,16,0,1,16,0.1844220608472824
12,resstock-amy2018-2021-release-1-409896,16,16,0,1,16,0.5511801242828369
13,resstock-amy2018-2021-release-1-411001,16,16,0,1,16,0.43705981969833374
14,resstock-amy2018-2021-release-1-425540,16,16,0,1,16,0.1282326877117157
15,resstock-amy2018-2021-release-1-4421,16,16,0,1,16,0.0029721662867814302
16,resstock-amy2018-2021-release-1-460412,16,16,0,1,16,0.09222739189863205
17,resstock-amy2018-2021-release-1-467125,16,16,0,1,16,0.3910568058490753
18,resstock-amy2018-2021-release-1-481052,16,16,0,1,16,0.20600657165050507
19,resstock-amy2018-2021-release-1-485614,16,16,0,1,16,0.18119379878044128
20,resstock-amy2018-2021-release-1-498771,16,16,0,1,16,0.9995277523994446
21,resstock-amy2018-2021-release-1-525859,16,16,0,1,16,0.48236653208732605
22,resstock-amy2018-2021-release-1-538628,16,16,0,1,16,0.38558778166770935
23,resstock-amy2018-2021-release-1-76701,16,16,0,1,16,0.9966010451316833
24,resstock-amy2018-2021-release-1-88386,16,16,0,1,16,0.2680494785308838
0,resstock-amy2018-2021-release-1-112208,17,17,0,1,17,0.42754366993904114
1,resstock-amy2018-2021-release-1-147002,17,17,0,1,17,0.9983365535736084
2,resstock-amy2018-2021-release-1-179247,17,17,0,1,17,0.9995083808898926
3,resstock-amy2018-2021-release-1-199613,17,17,0,1,17,0.09847577661275864
4,resstock-amy2018-2021-release-1-20199,17,17,0,1,17,0.5898841619491577
5,resstock-amy2018-2021-release-1-216895,17,17,0,1,17,0.18656514585018158
6,resstock-amy2018-2021-release-1-223581,17,17,0,1,17,0.9993955492973328
7,resstock-amy2018-2021-release-1-245723,17,17,0,1,17,0.07519067078828812
8,resstock-amy2018-2021-release-1-247942,17,17,0,1,17,0.30927935242652893
9,resstock-amy2018-2021-release-1-319918,17,17,0,1,17,0.14488022029399872
10,resstock-amy2018-2021-release-1-376570,17,17,0,1,17,0.20509818196296692
11,resstock-amy2018-2021-release-1-408344,17,17,0,1,17,0.14893580973148346
12,resstock-amy2018-2021-release-1-409896,17,17,0,1,17,0.37527477741241455
13,resstock-amy2018-2021-release-1-411001,17,17,0,1,17,0.6503419280052185
14,resstock-amy2018-2021-release-1-425540,17,17,0,1,17,0.07323814928531647
15,resstock-amy2018-2021-release-1-4421,17,17,0,1,17,0.4989900290966034
16,resstock-amy2018-2021-release-1-460412,17,17,0,1,17,0.27452853322029114
17,resstock-amy2018-2021-release-1-467125,17,17,0,1,17,0.10039008408784866
18,resstock-amy2018-2021-release-1-481052,17,17,0,1,17,0.24294285476207733
19,resstock-amy2018-2021-release-1-485614,17,17,0,1,17,0.2189161330461502
20,resstock-amy2018-2021-release-1-498771,17,17,0,1,17,0.999527633190155
21,resstock-amy2018-2021-release-1-525859,17,17,0,1,17,0.3174930512905121
22,resstock-amy2018-2021-release-1-538628,17,17,0,1,17,0.7231176495552063
23,resstock-amy2018-2021-release-1-76701,17,17,0,1,17,0.9993916153907776
24,resstock-amy2018-2021-release-1-88386,17,17,0,1,17,0.39884257316589355
0,resstock-amy2018-2021-release-1-112208,18,18,0,1,18,0.4960339665412903
1,resstock-amy2018-2021-release-1-147002,18,18,0,1,18,0.9995951652526855
2,resstock-amy2018-2021-release-1-179247,18,18,0,1,18,0.9995108246803284
3,resstock-amy2018-2021-release-1-199613,18,18,0,1,18,0.0976974219083786
4,resstock-amy2018-2021-release-1-20199,18,18,0,1,18,0.6432428956031799
5,resstock-amy2018-2021-release-1-216895,18,18,0,1,18,0.2788896858692169
6,resstock-amy2018-2021-release-1-223581,18,18,0,1,18,0.9995296001434326
7,resstock-amy2018-2021-release-1-245723,18,18,0,1,18,0.04109278321266174
8,resstock-amy2018-2021-release-1-247942,18,18,0,1,18,0.5182056427001953
9,resstock-amy2018-2021-release-1-319918,18,18,0,1,18,0.6475666761398315
10,resstock-amy2018-2021-release-1-376570,18,18,0,1,18,0.11419108510017395
11,resstock-amy2018-2021-release-1-408344,18,18,0,1,18,0.14809155464172363
12,resstock-amy2018-2021-release-1-409896,18,18,0,1,18,0.5309349894523621
13,resstock-amy2018-2021-release-1-411001,18,18,0,1,18,0.8601879477500916
14,resstock-amy2018-2021-release-1-425540,18,18,0,1,18,0.04593319445848465
15,resstock-amy2018-2021-release-1-4421,18,18,0,1,18,0.9781761169433594
16,resstock-amy2018-2021-release-1-460412,18,18,0,1,18,0.0666225254535675
17,resstock-amy2018-2021-release-1-467125,18,18,0,1,18,0.2234295904636383
18,resstock-amy2018-2021-release-1-481052,18,18,0,1,18,0.30830320715904236
19,resstock-amy2018-2021-release-1-485614,18,18,0,1,18,0.25622594356536865
20,resstock-amy2018-2021-release-1-498771,18,18,0,1,18,0.9995274543762207
21,resstock-amy2018-2021-release-1-525859,18,18,0,1,18,0.46235841512680054
22,resstock-amy2018-2021-release-1-538628,18,18,0,1,18,0.36277228593826294
23,resstock-amy2018-2021-release-1-76701,18,18,0,1,18,0.9995711445808411
24,resstock-amy2018-2021-release-1-88386,18,18,0,1,18,0.4524381160736084
0,resstock-amy2018-2021-release-1-112208,19,19,0,1,19,0.5637043118476868
1,resstock-amy2018-2021-release-1-147002,19,19,0,1,19,0.9997084736824036
2,resstock-amy2018-2021-release-1-179247,19,19,0,1,19,0.9995105862617493
3,resstock-amy2018-2021-release-1-199613,19,19,0,1,19,0.09692522138357162
4,resstock-amy2018-2021-release-1-20199,19,19,0,1,19,0.6164603233337402
5,resstock-amy2018-2021-release-1-216895,19,19,0,1,19,0.22442413866519928
6,resstock-amy2018-2021-release-1-223581,19,19,0,1,19,0.9995365738868713
7,resstock-amy2018-2021-release-1-245723,19,19,0,1,19,0.03982709348201752
8,resstock-amy2018-2021-release-1-247942,19,19,0,1,19,0.2759436368942261
9,resstock-amy2018-2021-release-1-319918,19,19,0,1,19,0.93772953748703
10,resstock-amy2018-2021-release-1-376570,19,19,0,1,19,0.09922534227371216
11,resstock-amy2018-2021-release-1-408344,19,19,0,1,19,0.14725208282470703
12,resstock-amy2018-2021-release-1-409896,19,19,0,1,19,0.35481974482536316
13,resstock-amy2018-2021-release-1-411001,19,19,0,1,19,0.9924134612083435
14,resstock-amy2018-2021-release-1-425540,19,19,0,1,19,0.040025223046541214
15,resstock-amy2018-2021-release-1-4421,19,19,0,1,19,0.9981788992881775
16,resstock-amy2018-2021-release-1-460412,19,19,0,1,19,0.24924826622009277
17,resstock-amy2018-2021-release-1-467125,19,19,0,1,19,0.10181178897619247
18,resstock-amy2018-2021-release-1-481052,19,19,0,1,19,0.3729782998561859
19,resstock-amy2018-2021-release-1-485614,19,19,0,1,19,0.29312771558761597
20,resstock-amy2018-2021-release-1-498771,19,19,0,1,19,0.9995273351669312
21,resstock-amy2018-2021-release-1-525859,19,19,0,1,19,0.2972596287727356
22,resstock-amy2018-2021-release-1-538628,19,19,0,1,19,0.7009032368659973
23,resstock-amy2018-2021-release-1-76701,19,19,0,1,19,0.9995827078819275
24,resstock-amy2018-2021-release-1-88386,19,19,0,1,19,0.5131888389587402
0,resstock-amy2018-2021-release-1-112208,20,20,0,1,20,0.6305643320083618
1,resstock-amy2018-2021-release-1-147002,20,20,0,1,20,0.9997186660766602
2,resstock-amy2018-2021-release-1-179247,20,20,0,1,20,0.9995102286338806
3,resstock-amy2018-2021-release-1-199613,20,20,0,1,20,0.09615912288427353
4,resstock-amy2018-2021-release-1-20199,20,20,0,1,20,0.6695750951766968
5,resstock-amy2018-2021-release-1-216895,20,20,0,1,20,0.31648895144462585
6,resstock-amy2018-2021-release-1-223581,20,20,0,1,20,0.9995366930961609
7,resstock-amy2018-2021-release-1-245723,20,20,0,1,20,0.03965972736477852
8,resstock-amy2018-2021-release-1-247942,20,20,0,1,20,0.03019508346915245
9,resstock-amy2018-2021-release-1-319918,20,20,0,1,20,0.9955824017524719
10,resstock-amy2018-2021-release-1-376570,20,20,0,1,20,0.18268610537052155
11,resstock-amy2018-2021-release-1-408344,20,20,0,1,20,0.14641736447811127
12,resstock-amy2018-2021-release-1-409896,20,20,0,1,20,0.5112388134002686
13,resstock-amy2018-2021-release-1-411001,20,20,0,1,20,0.9990729093551636
14,resstock-amy2018-2021-release-1-425540,20,20,0,1,20,0.03994444012641907
15,resstock-amy2018-2021-release-1-4421,20,20,0,1,20,0.9994268417358398
16,resstock-amy2018-2021-release-1-460412,20,20,0,1,20,0.04095958545804024
17,resstock-amy2018-2021-release-1-467125,20,20,0,1,20,0.09996813535690308
18,resstock-amy2018-2021-release-1-481052,20,20,0,1,20,0.4369751513004303
19,resstock-amy2018-2021-release-1-485614,20,20,0,1,20,0.3296259045600891
20,resstock-amy2018-2021-release-1-498771,20,20,0,1,20,0.9995271563529968
21,resstock-amy2018-2021-release-1-525859,20,20,0,1,20,0.4423450231552124
22,resstock-amy2018-2021-release-1-538628,20,20,0,1,20,0.34015822410583496
23,resstock-amy2018-2021-release-1-76701,20,20,0,1,20,0.9995833039283752
24,resstock-amy2018-2021-release-1-88386,20,20,0,1,20,0.4266703724861145
0,resstock-amy2018-2021-release-1-112208,21,21,0,1,21,0.6966235637664795
1,resstock-amy2018-2021-release-1-147002,21,21,0,1,21,0.9997195601463318
2,resstock-amy2018-2021-release-1-179247,21,21,0,1,21,0.999509871006012
3,resstock-amy2018-2021-release-1-199613,21,21,0,1,21,0.09539908170700073
4,resstock-amy2018-2021-release-1-20199,21,21,0,1,21,0.7222021818161011
5,resstock-amy2018-2021-release-1-216895,21,21,0,1,21,0.21843217313289642
6,resstock-amy2018-2021-release-1-223581,21,21,0,1,21,0.9995364546775818
7,resstock-amy2018-2021-release-1-245723,21,21,0,1,21,0.03949306532740593
8,resstock-amy2018-2021-release-1-247942,21,21,0,1,21,0.0
9,resstock-amy2018-2021-release-1-319918,21,21,0,1,21,0.8120858073234558
10,resstock-amy2018-2021-release-1-376570,21,21,0,1,21,0.26518678665161133
11,resstock-amy2018-2021-release-1-408344,21,21,0,1,21,0.14558738470077515
12,resstock-amy2018-2021-release-1-409896,21,21,0,1,21,0.3349193334579468
13,resstock-amy2018-2021-release-1-411001,21,21,0,1,21,0.9996598958969116
14,resstock-amy2018-2021-release-1-425540,21,21,0,1,21,0.03988899663090706
15,resstock-amy2018-2021-release-1-4421,21,21,0,1,21,0.9995118379592896
16,resstock-amy2018-2021-release-1-460412,21,21,0,1,21,0.22391054034233093
17,resstock-amy2018-2021-release-1-467125,21,21,0,1,21,0.09993814677000046
18,resstock-amy2018-2021-release-1-481052,21,21,0,1,21,0.5003007054328918
19,resstock-amy2018-2021-release-1-485614,21,21,0,1,21,0.3657248616218567
20,resstock-amy2018-2021-release-1-498771,21,21,0,1,21,0.9995269775390625
21,resstock-amy2018-2021-release-1-525859,21,21,0,1,21,0.2770208418369293
22,resstock-amy2018-2021-release-1-538628,21,21,0,1,21,0.037203118205070496
23,resstock-amy2018-2021-release-1-76701,21,21,0,1,21,0.9995831847190857
24,resstock-amy2018-2021-release-1-88386,21,21,0,1,21,0.5549046993255615
0,resstock-amy2018-2021-release-1-112208,22,22,0,1,22,0.7618914246559143
1,resstock-amy2018-2021-release-1-147002,22,22,0,1,22,0.9997196197509766
2,resstock-amy2018-2021-release-1-179247,22,22,0,1,22,0.9995095133781433
3,resstock-amy2018-2021-release-1-199613,22,22,0,1,22,0.09464504569768906
4,resstock-amy2018-2021-release-1-20199,22,22,0,1,22,0.7715503573417664
5,resstock-amy2018-2021-release-1-216895,22,22,0,1,22,0.310538113117218
6,resstock-amy2018-2021-release-1-223581,22,22,0,1,22,0.9995362162590027
7,resstock-amy2018-2021-release-1-245723,22,22,0,1,22,0.03932710364460945
8,resstock-amy2018-2021-release-1-247942,22,22,0,1,22,0.0
9,resstock-amy2018-2021-release-1-319918,22,22,0,1,22,0.9939161539077759
10,resstock-amy2018-2021-release-1-376570,22,22,0,1,22,0.3467380702495575
11,resstock-amy2018-2021-release-1-408344,22,22,0,1,22,0.1447620987892151
12,resstock-amy2018-2021-release-1-409896,22,22,0,1,22,0.49159079790115356
13,resstock-amy2018-2021-release-1-411001,22,22,0,1,22,0.9997127652168274
14,resstock-amy2018-2021-release-1-425540,22,22,0,1,22,0.03983362764120102
15,resstock-amy2018-2021-release-1-4421,22,22,0,1,22,0.999517560005188
16,resstock-amy2018-2021-release-1-460412,22,22,0,1,22,0.015238163061439991
17,resstock-amy2018-2021-release-1-467125,22,22,0,1,22,0.09990816563367844
18,resstock-amy2018-2021-release-1-481052,22,22,0,1,22,0.5629618167877197
19,resstock-amy2018-2021-release-1-485614,22,22,0,1,22,0.4014289379119873
20,resstock-amy2018-2021-release-1-498771,22,22,0,1,22,0.9995267987251282
21,resstock-amy2018-2021-release-1-525859,22,22,0,1,22,0.42232629656791687
22,resstock-amy2018-2021-release-1-538628,22,22,0,1,22,0.03695615381002426
23,resstock-amy2018-2021-release-1-76701,22,22,0,1,22,0.9995830655097961
24,resstock-amy2018-2021-release-1-88386,22,22,0,1,22,0.6810692548751831
0,resstock-amy2018-2021-release-1-112208,23,23,0,1,23,0.8263772130012512
1,resstock-amy2018-2021-release-1-147002,23,23,0,1,23,0.9997196197509766
2,resstock-amy2018-2021-release-1-179247,23,23,0,1,23,0.9995091557502747
3,resstock-amy2018-2021-release-1-199613,23,23,0,1,23,0.17934063076972961
4,resstock-amy2018-2021-release-1-20199,23,23,0,1,23,0.8232408761978149
5,resstock-amy2018-2021-release-1-216895,23,23,0,1,23,0.21245209872722626
6,resstock-amy2018-2021-release-1-223581,23,23,0,1,23,0.9995359778404236
7,resstock-amy2018-2021-release-1-245723,23,23,0,1,23,0.039161838591098785
8,resstock-amy2018-2021-release-1-247942,23,23,0,1,23,0.0
9,resstock-amy2018-2021-release-1-319918,23,23,0,1,23,0.8070431351661682
10,resstock-amy2018-2021-release-1-376570,23,23,0,1,23,0.42735055088996887
11,resstock-amy2018-2021-release-1-408344,23,23,0,1,23,0.1439414918422699
12,resstock-amy2018-2021-release-1-409896,23,23,0,1,23,0.31506749987602234
13,resstock-amy2018-2021-release-1-411001,23,23,0,1,23,0.935924232006073
14,resstock-amy2018-2021-release-1-425540,23,23,0,1,23,0.03977833688259125
15,resstock-amy2018-2021-release-1-4421,23,23,0,1,23,0.9994351267814636
16,resstock-amy2018-2021-release-1-460412,23,23,0,1,23,0.19529031217098236
17,resstock-amy2018-2021-release-1-467125,23,23,0,1,23,0.09987819194793701
18,resstock-amy2018-2021-release-1-481052,23,23,0,1,23,0.6249653100967407
19,resstock-amy2018-2021-release-1-485614,23,23,0,1,23,0.4367424547672272
20,resstock-amy2018-2021-release-1-498771,23,23,0,1,23,0.9995266795158386
21,resstock-amy2018-2021-release-1-525859,23,23,0,1,23,0.2567765712738037
22,resstock-amy2018-2021-release-1-538628,23,23,0,1,23,0.03671082854270935
23,resstock-amy2018-2021-release-1-76701,23,23,0,1,23,0.9995828866958618
24,resstock-amy2018-2021-release-1-88386,23,23,0,1,23,0.7301410436630249
0,resstock-amy2018-2021-release-1-112208,24,24,1,2,0,0.8900901079177856
1,resstock-amy2018-2021-release-1-147002,24,24,1,2,0,0.9514190554618835
2,resstock-amy2018-2021-release-1-179247,24,24,1,2,0,0.9220936298370361
3,resstock-amy2018-2021-release-1-199613,24,24,1,2,0,0.26296427845954895
4,resstock-amy2018-2021-release-1-20199,24,24,1,2,0,0.8727934956550598
5,resstock-amy2018-2021-release-1-216895,24,24,1,2,0,0.11388377845287323
6,resstock-amy2018-2021-release-1-223581,24,24,1,2,0,0.9370608925819397
7,resstock-amy2018-2021-release-1-245723,24,24,1,2,0,0.03899726644158363
8,resstock-amy2018-2021-release-1-247942,24,24,1,2,0,0.0
9,resstock-amy2018-2021-release-1-319918,24,24,1,2,0,0.9937456846237183
10,resstock-amy2018-2021-release-1-376570,24,24,1,2,0,0.5070346593856812
11,resstock-amy2018-2021-release-1-408344,24,24,1,2,0,0.14312554895877838
12,resstock-amy2018-2021-release-1-409896,24,24,1,2,0,0.2992153465747833
13,resstock-amy2018-2021-release-1-411001,24,24,1,2,0,0.8232288956642151
14,resstock-amy2018-2021-release-1-425540,24,24,1,2,0,0.039723120629787445
15,resstock-amy2018-2021-release-1-4421,24,24,1,2,0,0.840650737285614
16,resstock-amy2018-2021-release-1-460412,24,24,1,2,0,0.0
17,resstock-amy2018-2021-release-1-467125,24,24,1,2,0,0.09984822571277618
18,resstock-amy2018-2021-release-1-481052,24,24,1,2,0,0.6863179206848145
19,resstock-amy2018-2021-release-1-485614,24,24,1,2,0,0.47166964411735535
20,resstock-amy2018-2021-release-1-498771,24,24,1,2,0,0.9995265007019043
21,resstock-amy2018-2021-release-1-525859,24,24,1,2,0,0.1494753658771515
22,resstock-amy2018-2021-release-1-538628,24,24,1,2,0,0.036467134952545166
23,resstock-amy2018-2021-release-1-76701,24,24,1,2,0,0.9995827078819275
24,resstock-amy2018-2021-release-1-88386,24,24,1,2,0,0.8534753322601318
0,resstock-amy2018-2021-release-1-112208,25,25,1,2,1,0.939600944519043
1,resstock-amy2018-2021-release-1-147002,25,25,1,2,1,0.9959920644760132
2,resstock-amy2018-2021-release-1-179247,25,25,1,2,1,0.9978187084197998
3,resstock-amy2018-2021-release-1-199613,25,25,1,2,1,0.3455292284488678
4,resstock-amy2018-2021-release-1-20199,25,25,1,2,1,0.9117618799209595
5,resstock-amy2018-2021-release-1-216895,25,25,1,2,1,0.014830168336629868
6,resstock-amy2018-2021-release-1-223581,25,25,1,2,1,0.9972233176231384
7,resstock-amy2018-2021-release-1-245723,25,25,1,2,1,0.038833387196063995
8,resstock-amy2018-2021-release-1-247942,25,25,1,2,1,0.22318275272846222
9,resstock-amy2018-2021-release-1-319918,25,25,1,2,1,0.999097466468811
10,resstock-amy2018-2021-release-1-376570,25,25,1,2,1,0.5858007073402405
11,resstock-amy2018-2021-release-1-408344,25,25,1,2,1,0.14231422543525696
12,resstock-amy2018-2021-release-1-409896,25,25,1,2,1,0.12069282680749893
13,resstock-amy2018-2021-release-1-411001,25,25,1,2,1,0.9920310974121094
14,resstock-amy2018-2021-release-1-425540,25,25,1,2,1,0.03966798260807991
15,resstock-amy2018-2021-release-1-4421,25,25,1,2,1,0.8669580817222595
16,resstock-amy2018-2021-release-1-460412,25,25,1,2,1,0.0
17,resstock-amy2018-2021-release-1-467125,25,25,1,2,1,0.09981827437877655
18,resstock-amy2018-2021-release-1-481052,25,25,1,2,1,0.747026264667511
19,resstock-amy2018-2021-release-1-485614,25,25,1,2,1,0.5062146782875061
20,resstock-amy2018-2021-release-1-498771,25,25,1,2,1,0.99952632188797
21,resstock-amy2018-2021-release-1-525859,25,25,1,2,1,0.1492391973733902
22,resstock-amy2018-2021-release-1-538628,25,25,1,2,1,0.036225058138370514
23,resstock-amy2018-2021-release-1-76701,25,25,1,2,1,0.9995825290679932
24,resstock-amy2018-2021-release-1-88386,25,25,1,2,1,0.9748164415359497
0,resstock-amy2018-2021-release-1-112208,26,26,1,2,2,0.9734562635421753
